,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,22.5698,16.8833,19.799,6.5928,1.987994504229028e+19,16.9695,52.8951,1.0051964652381798e+19
1,Chronos,20.9922,16.6747,19.7028,3.8427,50.0,7.8542,39.9146,0.0
2,TimesFM,7.2225,17.2841,17.246,4.3163,50.0,7.7028,55.1395,5.069018757490278e+18
3,Timer,13.1809,16.6906,25.6444,5.0318,2.0657468125845914e+19,8.1255,48.3459,3.62629591728128e+17
4,Time-MoE,13.5956,19.6435,18.5516,4.44,3.833328061948887e+19,22.3083,11.3048,1.2127326565302272e+18
5,My-MoE,15.4482,18.3133,18.1051,3.7446,6.76932681203712e+16,6.5182,54.7702,3.6198675860422656e+18
6,Mean Foundation Models,14.9132,17.4313,19.7731,4.6479,1.30365142335488e+19,9.4346,40.6547,3.241722129678336e+18
