,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,22.683,4.9471,4.766182653558784e+17,4.8728,3.105020836839424e+17,6.6213,31.3586,4.117734182040371e+18
1,Chronos,32.4734,4.4294,7.99692241764352e+16,3.9189,87.1881,6.7445,29.8739,5563843661004800.0
2,TimesFM,27.8287,4.8941,7.8510525775872e+16,3.636,91.6667,5.301,20.0104,3.07573714583552e+16
3,Timer,26.4215,3.9114,5.042615338663936e+17,3.9644,6.633399284400128e+17,4.9034,20.3409,1.071974109413376e+17
4,Time-MoE,19.9576,8.9819,4.2087256948736e+17,6.0197,2.426086150583091e+18,5.9308,24.2542,5.015411552681984e+17
5,My-MoE,18.6909,4.6576,1.773656137007104e+17,3.4599,82.0722,5.5829,25.8808,3.410778753335296e+17
6,Mean Foundation Models,24.8511,4.8158,3.12046419705856e+17,3.5688,3.386074101448704e+17,5.489,24.3426,9.396634676887552e+17
