,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,15.0418,6.0846,63.8455,7.7997,943.7044,7.8291,21.1349,2.717103470883635e+18
1,Chronos,24.2463,3.3534,46.3559,4.7895,830.2669,5.3828,20.2127,1.9329642921984e+16
2,TimesFM,20.0463,2.5787,47.6074,4.8517,986.3921,5.9741,15.3482,0.0
3,Timer,18.8166,3.4328,35.8724,4.37,1089.3832,4.917,24.259,2.9213620223082496e+18
4,Time-MoE,16.1953,5.1472,35.7679,4.2104,958.0692,27.5101,15.3741,5.229271718245171e+18
5,My-MoE,18.2933,4.2953,47.2396,4.5085,990.9068,5.0865,17.5445,1.401281801355264e+17
6,Mean Foundation Models,16.4143,2.9806,45.0496,4.828,961.5632,9.2134,19.1861,2.1023781162057728e+18
