,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,16.8743,6.4845,1.345314216738816e+18,6.7494,3.2932170695704576e+18,11.5504,24.7011,1.4292173692338176e+18
1,Chronos,16.5693,5.7079,1.236269828931584e+18,5.7427,2.691673184272384e+18,8.5813,19.5391,0.0
2,TimesFM,20.1172,6.1931,1.354999904862208e+18,5.3017,1.1331910433243136e+18,6.7401,19.2429,0.0
3,Timer,22.062,4.6672,1.4144232470085632e+18,7.023,1.6479313632375603e+19,11.5094,17.1983,7.74872229740544e+17
4,Time-MoE,24.5345,23.066,1.2412639095291904e+18,9.7112,6.172760069059379e+18,24.6552,14.5968,1.8958387223986176e+18
5,My-MoE,16.5526,4.7296,1.347776306741248e+18,5.076,1.6810295838113792e+18,7.6719,16.2495,4.70842936918016e+16
6,Mean Foundation Models,19.1841,8.6601,1.3184541355147264e+18,6.7374,5.954030699072717e+18,12.2422,18.2178,1.79211000086528e+17
