,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,44.6267,6.0632,16.5494,7.4958,12.5147,4.9932,16.0889,68.1275
1,Chronos,47.3834,5.4833,16.4289,7.8401,13.5353,4.0074,6.5643,47.9076
2,TimesFM,43.5006,3.5305,16.8939,6.9291,13.0527,4.0312,5.484,46.8798
3,Timer,43.4577,3.2121,17.4229,5.9197,43.1866,4.9527,14.4401,70.8827
4,Time-MoE,45.6012,5.4922,16.9172,5.7064,28.0477,23.7511,7.1702,53.5864
5,My-MoE,41.6147,3.9491,16.6187,6.6782,13.4842,3.8758,8.858,49.723
6,Mean Foundation Models,44.9139,3.4034,16.5108,6.6778,17.3959,7.4936,6.2545,53.4749
