,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,12.3066,7.7018,147.7831,11.1564,40.455,11.6947,20.0438,25.4532
1,Chronos,13.97,8.5758,52.2045,2.6869,26.5803,5.1544,19.925,25.1311
2,TimesFM,14.9542,10.5047,71.5556,2.8724,30.4704,5.3433,19.4588,20.5605
3,Timer,22.4128,9.7664,48.1734,3.5437,47.2853,4.9174,20.0204,88.6156
4,Time-MoE,7.1916,11.2586,79.6881,2.7533,57.0998,6.7803,23.8397,75.338
5,My-MoE,10.2581,7.678,71.1116,2.8315,33.3361,4.5713,17.1298,24.4489
6,Mean Foundation Models,10.5813,9.3682,72.6857,3.8701,36.975,5.1255,20.6576,40.4429
