,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,26.1272,4.7175,71.0376,6.8611,1045.5938,5.7467,9.3445,1.2405904586571776e+18
1,Chronos,28.012,4.1977,49.6518,5.8718,107.8797,5.0449,4.6425,0.0
2,TimesFM,30.4376,4.34,59.7108,3.677,763.3189,6.1727,5.819,0.0
3,Timer,32.1773,6.2915,73.9131,2.9475,4157.3425,6.5317,4.757,4.85296944709632e+17
4,Time-MoE,26.3269,3.7884,73.245,3.7544,1684.1822,10.0435,5.4052,2.1245897543254016e+18
5,My-MoE,15.1094,2.9263,60.9867,4.745,1825.8007,8.3067,4.891,1.060610699689984e+17
6,Mean Foundation Models,28.6162,3.6666,65.2217,4.5616,1522.794,6.3286,5.4103,2.098308017291264e+17
