,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,58.2164,7.2506,22.9703,5.3096,1381.8268,16.6427,17.8719,1.4502838616981504e+18
1,Chronos,48.3982,6.644,21.217,5.3856,1153.4617,12.6571,11.7536,0.0
2,TimesFM,39.3564,7.68,30.6845,5.2391,1132.5321,13.1162,17.3573,0.0
3,Timer,40.2076,8.7426,85.5379,5.1383,2980.3238,14.1184,16.8709,2.478246595657728e+18
4,Time-MoE,36.9704,8.8251,37.3561,3.9392,2585.2371,21.708,14.3121,2.060878853701632e+18
5,My-MoE,37.0275,7.0442,29.418,5.9916,1111.0318,13.1824,17.1361,1.1130167229415424e+18
6,Mean Foundation Models,44.4784,7.1367,35.447,4.6304,1843.2732,15.1777,14.0164,5.825462248931328e+17
