,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,15.4357,6.0081,14.7664,3.9484,21.9975,9.4024,14.4174,1.360748181716992e+18
1,Chronos,14.4337,6.9008,20.9303,2.7191,19.3129,5.5816,6.7647,0.0
2,TimesFM,20.6051,6.3382,14.4076,2.7402,36.0118,5.5432,6.4658,2439827685376000.0
3,Timer,20.6881,6.299,17.5186,2.5979,34.4548,9.9722,6.0119,3.482147688022016e+17
4,Time-MoE,15.2639,5.6285,13.1503,2.7551,52.833,17.7784,17.5151,4.312049723113472e+17
5,My-MoE,17.0687,5.9331,14.9238,2.3603,36.4474,6.2178,9.3612,2.097389968031744e+17
6,Mean Foundation Models,16.4362,5.7953,13.7687,2.6939,29.8417,8.8089,8.3034,2.63701999386624e+17
