,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,18.0786,9.6975,27.9155,5.887,66.576,6.1333,23.859,9.0683939487744e+17
1,Chronos,17.6526,7.5271,32.0989,7.1153,49.5866,5.4784,29.3221,5.042051087335424e+17
2,TimesFM,24.6916,10.1509,34.4009,6.1982,83.2177,5.0827,27.6108,1.431140413997056e+17
3,Timer,27.5721,9.2133,34.9342,5.5256,113.4086,3.8858,26.9296,8.575469142147072e+17
4,Time-MoE,17.6781,10.8956,31.1797,6.5302,123.0696,4.6595,24.861,1.0888922137624576e+18
5,My-MoE,17.8665,7.4784,33.2579,6.2251,86.1991,5.3721,23.263,5.548994667216896e+17
6,Mean Foundation Models,18.3574,9.2317,31.1187,3.8993,81.378,4.2394,25.9931,7.001195587567616e+17
