,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,20.7263,6.8254,34.6781,4.3182,33.8215,8.6135,23.7604,1.1730368507936768e+18
1,Chronos,12.6343,5.1379,37.1937,3.0566,30.1304,5.4514,21.7765,0.0
2,TimesFM,16.9499,6.0454,41.4013,3.6217,30.4983,5.573,39.3429,0.0
3,Timer,20.1033,6.7383,36.471,3.011,30.5861,4.6936,39.772,7.836941784658739e+18
4,Time-MoE,19.2693,13.5378,43.8575,6.9916,32.4845,27.3826,20.0602,5.017884165354291e+18
5,My-MoE,19.2944,6.0227,40.8761,4.2915,30.9247,6.564,38.771,0.0
6,Mean Foundation Models,14.2531,6.6694,37.8952,2.4955,31.2064,9.6167,25.9315,1.919274855694336e+18
