,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,41.0274,5.019,100.6869,3.5117,2.5797558198264136e+20,9.307,6.6597,1.4856004973048627e+19
1,Chronos,33.8231,4.8691,71.0916,3.4721,5.340529410074214e+18,7.11,25.6431,2.598909138436096e+17
2,TimesFM,37.6551,3.9373,88.3243,3.3125,3.0109978179770778e+19,8.1336,11.1128,2.78176441827328e+16
3,Timer,32.0398,3.9944,81.8166,3.1923,1.183158349248594e+19,7.993,13.3938,2.836979712524288e+17
4,Time-MoE,29.1927,25.5974,91.8597,4.1221,1.893387026217042e+19,8.838,11.142,6.273288932583014e+18
5,My-MoE,35.9142,4.4057,88.1239,3.0683,3.036495492625203e+19,8.7698,12.5025,2.8197121723203584e+18
6,Mean Foundation Models,34.4435,5.9127,85.6632,3.3124,6.459269348736369e+19,7.7965,12.6261,4.312943881617408e+18
