,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,16.236,3.9273,6.099587462856704e+17,4.7347,2.2607704541783654e+19,5.9156,15.6462,1.3304746752344064e+18
1,Chronos,15.7142,4.6724,3.457161178906624e+17,2.8979,1.30658634563584e+16,4.2604,13.3357,7.282958863958016e+17
2,TimesFM,14.5206,7.5843,4.304764116402176e+17,2.442,4.2699465345204224e+18,3.795,13.7173,3.336284693069824e+17
3,Timer,14.8163,6.4437,5.121673875423232e+17,2.8916,1.6319197251580723e+19,4.8742,14.116,3.338535846490931e+18
4,Time-MoE,14.9459,10.8941,3.835520417267712e+17,3.5049,3.859239911030784e+17,4.4666,8.8742,2.4996058975174656e+18
5,My-MoE,14.196,3.9186,3.936532947795968e+17,2.9055,5.593804490512794e+18,4.5096,11.9269,2.5275983468691456e+18
6,Mean Foundation Models,14.9285,6.2345,4.563741517545472e+17,2.9198,6.185307386517914e+18,3.6159,12.1493,1.6461081710952448e+18
