,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,44.6239,8.2469,1.7781270905880576e+18,5.1208,19.8677,8.5112,20.172,1.6269375845695488e+18
1,Chronos,31.0223,6.0452,1.6501792632209408e+18,4.84,32.4422,3.8617,31.2664,0.0
2,TimesFM,17.7778,4.3861,1.4871900861759488e+18,4.9538,24.0527,3.4011,14.2573,0.0
3,Timer,19.7971,7.9081,2.0043538628608e+18,4.6936,32.1015,3.2161,9.1897,1.7064961628962816e+19
4,Time-MoE,21.0246,14.7242,1.620063811534848e+18,10.0385,23.0825,27.0198,11.7534,4.3090650966523904e+18
5,My-MoE,24.939,7.1288,1.706085564022784e+18,4.146,24.739,3.6572,24.1097,1.189442471591936e+17
6,Mean Foundation Models,24.5944,7.6921,1.7079829731999744e+18,5.7207,26.3093,7.8159,14.7558,4.05102389100544e+18
