,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,35.4554,9.6646,5.893051612397568e+17,5.4831,3.1846630819880763e+21,8.186,14.2728,3.913220670619648e+17
1,Chronos,42.6122,8.9043,4.146838437363712e+17,3.9479,2.0223330563823501e+21,4.0851,16.088,3.04077946748928e+16
2,TimesFM,30.7508,10.541,4.41068579454976e+17,3.657,2.209659931039105e+21,3.7224,26.1909,2.174129625104384e+17
3,Timer,32.8551,11.696,4.728053544517632e+17,3.748,3.3559505009211605e+21,2.9832,26.0624,8.298710039527424e+17
4,Time-MoE,34.9147,10.7528,5.158413025673216e+17,8.1476,1.754865527956072e+21,6.175,25.5539,2.110731612848128e+18
5,My-MoE,32.8756,8.7064,4.303638566535168e+17,4.248,2.636181382174343e+21,4.5038,14.1602,1.027461940772864e+18
6,Mean Foundation Models,31.5204,10.084,4.867408053403648e+17,4.6439,2.5054940898038645e+21,4.6612,21.5872,6.612736196739072e+17
