,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,82.1234,13.4679,6.200049969135616e+17,7.9983,254.5751,8.2737,396.9558,2.886750813605069e+18
1,Chronos,75.1535,11.7456,4.69066531733504e+17,4.0865,77.7745,6.0582,390.1331,4155058736332800.0
2,TimesFM,66.5143,12.4512,5.187853952745472e+17,3.6025,98.4091,6.1926,377.4219,5.44584304164864e+16
3,Timer,68.744,12.1816,5.59035896037376e+17,4.8558,68.4239,5.6528,419.4071,1.557165760315392e+17
4,Time-MoE,66.9917,12.7397,5.853555093143552e+17,6.5638,131.3176,7.2572,418.9172,2.6056761278464e+17
5,My-MoE,62.7265,12.127,5.593296718004224e+17,4.2881,90.5975,5.9064,379.9944,1.037611149819904e+17
6,Mean Foundation Models,71.1197,12.3922,5.5044971954176e+17,5.1033,111.8425,6.1949,400.567,6.629120423231488e+17
