Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,16.6532,5.4025,27.1396,6.1757,20.4099,4.6319,19.2181,83.025
Chronos,15.3081,5.4904,29.4212,4.4242,19.6021,3.3542,18.302,48.2183
TimesFM,17.3452,7.9214,27.4842,4.5752,17.913,3.16,19.6236,58.1407
Timer,17.5322,5.4347,23.2216,4.1135,51.756,3.3782,18.1392,97.9938
Time-MoE,14.5906,9.4657,27.2842,3.4771,39.5756,17.5875,17.0582,73.2632
My-MoE,14.0595,5.4285,32.7591,4.7197,19.6073,3.0436,35.9187,73.2977
Mean Foundation Models,13.6567,6.0886,26.0905,4.0988,27.5891,4.8259,17.4978,72.1282
