,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,21.5727,7.2944,20.8884,12.6831,22.7965,8.3257,5.3201,130.2456
1,Chronos,25.1289,9.0756,18.8003,10.8912,15.4904,4.777,10.0619,116.0449
2,TimesFM,24.4597,6.772,18.6271,10.8149,16.6393,4.372,10.7384,181.3452
3,Timer,33.1027,6.6463,20.5144,11.0352,53.0817,6.031,9.7229,260.6769
4,Time-MoE,27.744,4.9276,16.6773,11.3488,72.8621,26.3205,10.5713,209.6754
5,My-MoE,28.2748,5.8684,19.8089,9.6453,30.6282,4.9248,9.5431,197.2572
6,Mean Foundation Models,25.2165,6.1673,18.2409,11.3546,35.9532,9.3833,8.006,179.5976
