,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,7.2076,4.4176,65.283,4.331,37.2902,9.8951,11.1462,6.408171199397888e+17
1,Chronos,4.4756,2.805,59.1318,3.256,21.2778,4.8462,12.4214,0.0
2,TimesFM,15.7302,4.9468,53.2845,3.8212,25.1261,3.3509,12.1132,0.0
3,Timer,16.7267,4.1427,66.8638,4.376,62.1141,4.7615,10.8622,2.0172153571770368e+18
4,Time-MoE,17.1376,8.3986,61.9679,4.7195,68.7743,10.7218,8.5397,1.9938148721098752e+18
5,My-MoE,6.3166,2.8097,62.8636,3.3329,35.5137,4.5942,8.3046,1.8928281650724864e+18
6,Mean Foundation Models,12.1109,3.7197,60.3948,3.9321,41.6608,4.7353,10.288,6.101082111475712e+17
