,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,28.7225,5.4205,40.666,5.011,139.1636,8.3811,24.7142,8.375187837812736e+17
1,Chronos,31.3701,4.9109,41.889,3.3541,100.0,6.1361,10.187,0.0
2,TimesFM,25.0473,5.4588,45.3635,2.7599,89.5856,5.7447,12.7186,0.0
3,Timer,26.2228,7.3273,39.915,3.5103,51.5443,4.9263,10.6445,4.627253346435072e+17
4,Time-MoE,27.562,4.8721,39.0099,3.3965,277.9089,4.938,9.9645,3.198261355610112e+17
5,My-MoE,25.6028,4.8816,43.7375,3.0126,53.2595,6.0085,11.3253,7.0964167573504e+16
6,Mean Foundation Models,26.0169,5.4075,40.6018,3.3516,50.9195,5.2236,13.6458,2.486235503263744e+17
