,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,17.3254,10.6471,47.1715,7.411,20.1619,8.1583,258.4094,24.6194
1,Chronos,16.6698,7.9754,47.2096,2.7465,54.3614,5.8056,259.5377,21.7994
2,TimesFM,15.1595,9.5415,50.0093,3.1642,12.8694,5.285,259.02,23.0016
3,Timer,18.5438,8.7568,49.6835,2.3944,96.4077,6.2729,259.1188,28.7581
4,Time-MoE,15.6153,8.1971,50.4048,2.6085,112.7885,17.3372,251.5697,37.1706
5,My-MoE,14.5628,8.3885,49.2213,2.6734,21.6331,5.7817,259.9006,22.5671
6,Mean Foundation Models,16.0963,8.5345,48.24,2.9185,57.7687,7.9305,257.5311,24.65
