,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,18.0457,7.7419,1.0292723768623104e+18,6.1604,3.028210715459584e+18,11.6234,31.0831,2.3665585481056256e+18
1,Chronos,15.7479,5.4774,1.0887078522912768e+18,5.436,2.932263508298957e+18,4.5216,25.8935,0.0
2,TimesFM,15.9609,6.3262,1.1048240728244224e+18,6.5697,1.9209086612537344e+18,4.9954,24.3725,0.0
3,Timer,14.272,6.4425,1.2661508827774976e+18,6.0174,6.952938301397402e+18,6.0592,28.1124,9.785641676046336e+17
4,Time-MoE,14.6277,14.5918,1.2080908706250752e+18,3.4283,1.1182019510586573e+19,25.3407,21.0983,2.26549324316672e+18
5,My-MoE,14.5838,5.7257,1.1043591426146304e+18,6.9758,2.832344315382989e+18,4.063,24.2906,1.9027512575131648e+18
6,Mean Foundation Models,12.6236,6.4473,1.13940918960128e+18,4.6385,5.203268268248269e+18,9.314,25.5422,4.227775485444096e+17
