,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,46.219,5.4408,6.141147391773901e+18,4.4562,32.6202,9.4612,8.1488,6.566890642079744e+17
1,Chronos,48.7077,3.837,4.5692228621828096e+18,4.0161,52.0368,17.5318,5.8894,0.0
2,TimesFM,54.2154,3.5513,4.3080802606514176e+18,3.7849,47.0367,9.5235,8.1868,0.0
3,Timer,52.0855,4.2876,5.289257378984755e+18,3.3976,64.85,9.037,10.9209,2.3789164575064064e+18
4,Time-MoE,48.7339,41.0537,5.04220570615808e+18,3.1123,26.8605,11.7668,7.7957,1.597925402607616e+18
5,My-MoE,51.0679,4.1143,4.354718022028493e+18,3.726,33.8385,15.541,9.0607,1.7004090131218432e+18
6,Mean Foundation Models,49.9923,9.0675,5.069982548151501e+18,3.5776,27.091,10.6062,6.8343,1.756509956472832e+17
