,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,10.7973,4.8608,187.682,6.8259,588.6513,4.9206,40.9671,86.4644
1,Chronos,11.9811,5.2692,118.7268,2.8754,587.4451,3.7508,29.4328,55.517
2,TimesFM,23.1096,6.2498,92.0228,2.7091,550.7689,2.943,29.2453,69.8691
3,Timer,19.4088,7.3166,112.5536,4.669,732.9085,2.4462,30.2542,84.1408
4,Time-MoE,16.0158,13.0083,143.5676,11.2189,757.4581,8.1566,34.3967,138.7911
5,My-MoE,15.5097,4.8852,113.9403,2.6887,583.7549,3.5769,27.8345,60.6218
6,Mean Foundation Models,16.2625,6.9536,126.6697,5.2172,643.4464,3.2114,32.3654,54.2324
