,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,13.9916,4.532,31.8408,3.5952,5.075849473477837e+18,6.5764,21.7205,2.925446321458381e+18
1,Chronos,13.5634,3.8826,40.2767,3.4778,6.485895397192499e+18,4.8079,35.0122,0.0
2,TimesFM,11.6483,7.4096,21.181,3.504,5.141039775586714e+18,4.6537,29.6949,4180269439385600.0
3,Timer,12.2606,4.5432,23.1843,3.4306,5.661841926442189e+18,5.9126,23.8889,5.3957003051008e+17
4,Time-MoE,11.7455,21.2165,21.7534,3.9562,5.344477344012698e+18,40.2145,22.7575,1.419356768567296e+17
5,My-MoE,15.5779,3.8049,23.3487,3.207,5.926323006052762e+18,4.7662,22.7484,9.9760648224768e+16
6,Mean Foundation Models,11.4482,7.5191,24.7501,3.4026,5.541820783342387e+18,9.0347,26.6148,7.182276240605184e+17
