,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,30.7947,5.4622,18.9193,4.4178,504.2233,10.7701,7.0238,2.2677564761833472e+18
1,Chronos,36.8092,4.4724,19.3712,4.0399,103.7083,9.38,9.6782,0.0
2,TimesFM,38.1245,4.99,18.2642,3.0221,42.2892,7.4805,3.1458,5.50334191632384e+16
3,Timer,37.5722,4.6646,17.8805,3.9489,535.6415,8.8869,5.4845,8.926064638164992e+17
4,Time-MoE,39.1833,11.8068,16.9813,6.3863,440.4172,12.5782,4.2925,2.784981563526349e+18
5,My-MoE,28.4221,3.5513,18.8463,4.1006,120.0225,9.1393,5.9181,7.677397386133504e+17
6,Mean Foundation Models,36.4968,5.8407,17.3768,3.9912,308.0097,9.7892,3.553,7.329785281773568e+17
