,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,18.1561,4.8878,29.9818,4.4186,11.2706,5.9802,93.8044,40.3463
1,Chronos,21.1181,2.8193,29.7585,3.1222,25.5696,3.9792,33.6992,27.376
2,TimesFM,25.8108,3.2151,24.4034,2.8506,21.4167,4.3157,40.4194,30.1055
3,Timer,23.7935,5.0946,24.1762,5.1452,44.2807,5.874,50.2076,47.842
4,Time-MoE,28.8721,18.0422,22.0946,3.6335,43.3803,14.4523,52.9171,55.378
5,My-MoE,19.0493,3.1695,26.4857,3.0238,25.0898,3.844,67.596,47.8445
6,Mean Foundation Models,22.641,5.8273,25.9569,3.3272,27.0894,6.5601,53.6791,37.8272
