Epoch,Train Loss
1,0.16200038332205552
2,0.16007316571015578
3,0.1562535189665281
4,0.15853118896484375
5,0.1578904138161586
6,0.15697483374522284
7,0.1558545449605355
8,0.15499454736709595
9,0.15677117728270018
10,0.15473967446730688
11,0.155360147356987
12,0.15205794458205885
13,0.15478777083066794
14,0.14987241648710692
15,0.15106760423917037
16,0.15120891882823065
17,0.14974384468335372
18,0.1493693865262545
19,0.14977281024822822
20,0.14713744475291327
21,0.14931515890818375
22,0.14712177102382368
23,0.14884100797084662
24,0.14782396589334196
25,0.1484761587702311
26,0.14623487970003715
27,0.14779259551029938
28,0.14823819009157327
29,0.1461229519202159
30,0.14764737452451998
