Epoch,Train Loss
1,0.07216390336935337
2,0.07091077503103477
3,0.06904391973064496
4,0.06746264174580574
5,0.06616825581743167
6,0.06620431720064236
7,0.06474449542852548
8,0.0652670619579462
9,0.0651962413237645
10,0.06591984572318885
11,0.0649044135442147
12,0.06530187049737343
13,0.06472173275855872
14,0.06347303894849923
15,0.06442237530763333
16,0.06347485603048252
17,0.06333622393699792
18,0.06348756815378483
19,0.06353930813761857
20,0.06299776068100563
21,0.0627316663471552
22,0.06299000376692185
23,0.06330766184971882
24,0.0630323113157199
25,0.06296129467395636
26,0.06278661409249672
27,0.062222241782225095
28,0.0630077152298047
29,0.06337737922485058
30,0.06344797175664169
31,0.06292264450054902
32,0.06204395884504685
33,0.06386078808170098
34,0.06222572005712069
35,0.062146046986946694
36,0.06257347160807022
37,0.06175660571226707
38,0.062177651203595675
39,0.06281343732888882
40,0.06266757788566443
41,0.06251724981344663
42,0.062412956586250894
43,0.062275419728114054
44,0.062080063785497956
45,0.062374274604595624
46,0.06149769517091604
47,0.06223518458696512
48,0.061564177847825564
49,0.06164284738210531
50,0.06142672151327133
