Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
UniTS,25.2124,15.3625,29.4552,9.9669,6.063486652121088e+18,60.9934,9.0,0.0
SimMTM,19.8232,5.1515,51.869,4.5898,2.289813366631301e+19,37.6401,25.2904,386943942656000.0
