Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
UniTS,51.7612,14.969,7.33484582699008e+17,11.8243,92.3297,13.2396,450.6409,0.0
SimMTM,57.5951,11.1272,3.962076997353472e+17,6.38,27.0116,9.6716,260.3188,3.74297809911808e+16
