Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
UniTS,23.7966,9.6097,28.8093,8.0217,40.2644,12.7679,17.0268,92.541
SimMTM,14.1305,9.3771,27.6288,9.5856,44.8249,7.0856,38.6648,168.9279
