Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,16.4485,8.8316,46.954,1.8206,5.64388724515799e+18,21.3071,5.2267,3.939776990281728e+17
Time-MoE,8.7545,6.2176,34.2989,4.357,2.9723434988601344e+18,11.6613,5.7543,1.29057886830592e+16
TimesFM,8.9009,6.3408,30.0352,2.1104,1.55474947211264e+16,11.9338,6.0136,596668265267200.0
Timer,23.5753,5.4238,34.2397,2.006,4.379183014739968e+18,12.7514,5.6774,2560657195008000.0
Chronos,4.369,6.0007,28.9889,1.0389,0.0,10.7121,5.4017,42007910809600.0
My-MoE,12.2523,33.7072,31.0572,26.6825,3.589149765192909e+18,16.5089,9.7238,3.18805758705664e+16
Mean Foundation Models,5.1691,6.2222,33.0251,1.8491,2.581452297548595e+18,13.2566,4.5479,8.12331122556928e+16
