Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,4.4846,5.6991,62.8126,11.4892,46.454,12.4225,9.2159,50.1171
Time-MoE,8.9765,5.9306,22.2492,3.2183,49.6676,3.4056,5.565,90.2128
TimesFM,7.7354,5.2722,57.9396,3.0398,28.5741,4.3032,11.7974,31.657
Timer,21.5502,5.2863,22.9726,2.8652,55.2156,5.4435,5.6765,65.6638
Chronos,14.6468,5.7544,22.5907,4.1456,39.9656,4.2827,8.843,46.6323
My-MoE,341.0098,23.5532,70.8999,3.4873,254.0653,19.6618,12.532,1082.8311
Mean Foundation Models,10.9703,5.5885,24.6728,3.2314,43.9754,3.7974,5.7997,56.8566
