horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2020_log,44,0.157089322232283
horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2021_log,81,0.2439466875333052
horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2022_log,89,0.1699829193261953
horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2023_log,62,0.1240708776391469
horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2024_log,67,0.139883792744233
horizon_24,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2020_log,66,0.2139392839028285
horizon_24,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2021_log,78,0.1619199904111715
horizon_24,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2022_log,87,0.2410080822614523
horizon_24,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2023_log,44,0.2397495221633177
horizon_24,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2024_log,59,0.1528828298816314
horizon_3,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2020_log,100,0.0821613927300159
horizon_3,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2021_log,23,0.0848442015166466
horizon_3,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2022_log,93,0.0599063540307375
horizon_3,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2023_log,52,0.0691506306712444
horizon_3,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2024_log,29,0.0959226145194127
horizon_6,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2020_log,52,0.1191310928418086
horizon_6,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2021_log,66,0.1239885183481069
horizon_6,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2022_log,47,0.0834368662192271
horizon_6,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2023_log,45,0.0842075112920541
horizon_6,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_100_lr_0.001_2024_log,45,0.1150664045260502
