Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Time-MoE,7.2864,6.8138,28.6939,2.8983,25.573,2.8374,6.8931,621.4529
Timer,6.6376,4.2555,32.4919,1.6775,4.2947,4.4022,7.0534,503.9125
TimesFM,7.6134,6.8107,22.3167,3.3287,20.0451,2.6552,8.14,318.4038
Morai,10.5613,6.754,31.6709,4.9432,18.9413,12.444,8.0772,590.7723
Chronos,11.1829,6.2788,27.1455,1.6171,15.0089,4.9749,6.7202,154.4625
My-MoE,9.5365,6.2775,31.2947,2.448,15.0332,3.614,6.8143,184.6547
