horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2020_log,21,0.1907227818782512
horizon_12,excluding_sp,2021,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2021_log,17,0.2714964770353757
horizon_12,excluding_sp,2022,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2022_log,15,0.2107152801293593
horizon_12,excluding_sp,2023,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2023_log,16,0.1466733601230841
horizon_12,excluding_sp,2024,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2024_log,14,0.1659206942870066
horizon_24,excluding_sp,2020,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2020_log,20,0.2829021238363706
horizon_24,excluding_sp,2021,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2021_log,14,0.2178482803014608
horizon_24,excluding_sp,2022,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2022_log,24,0.2814083317151436
horizon_24,excluding_sp,2023,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2023_log,14,0.2724904853564042
horizon_24,excluding_sp,2024,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2024_log,16,0.2033117791781058
horizon_3,excluding_sp,2020,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2020_log,12,0.0999713494227482
horizon_3,excluding_sp,2021,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2021_log,18,0.0961781247304036
horizon_3,excluding_sp,2022,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2022_log,21,0.0718184142158581
horizon_3,excluding_sp,2023,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2023_log,19,0.0847594164885007
horizon_3,excluding_sp,2024,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2024_log,14,0.1088754821282166
horizon_6,excluding_sp,2020,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2020_log,13,0.1421246666174668
horizon_6,excluding_sp,2021,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2021_log,17,0.1470053929548997
horizon_6,excluding_sp,2022,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2022_log,25,0.1015482241144547
horizon_6,excluding_sp,2023,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2023_log,18,0.0990767914515275
horizon_6,excluding_sp,2024,model_topk_1_norm_std_noise_False_ep_30_lr_0.001_2024_log,23,0.1401831971911283
