Learner,selections,avg_weight,percentage,horizon,state,year,experiment
Chronos,358,1.0,19.123931623931625,horizon_12,excluding_sp,2020,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2020_log
Moirai,374,1.0,19.978632478632477,horizon_12,excluding_sp,2020,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2020_log
Time-MoE,372,1.0,19.871794871794872,horizon_12,excluding_sp,2020,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2020_log
Timer,389,1.0,20.77991452991453,horizon_12,excluding_sp,2020,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2020_log
TimesFM,379,1.0,20.245726495726494,horizon_12,excluding_sp,2020,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2020_log
Chronos,728,1.0,19.444444444444443,horizon_12,excluding_sp,2021,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2021_log
Moirai,759,1.0,20.272435897435898,horizon_12,excluding_sp,2021,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2021_log
Time-MoE,763,1.0,20.379273504273506,horizon_12,excluding_sp,2021,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2021_log
Timer,745,1.0,19.898504273504273,horizon_12,excluding_sp,2021,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2021_log
TimesFM,749,1.0,20.00534188034188,horizon_12,excluding_sp,2021,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2021_log
Chronos,514,1.0,20.59294871794872,horizon_12,excluding_sp,2022,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2022_log
Moirai,486,1.0,19.471153846153847,horizon_12,excluding_sp,2022,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2022_log
Time-MoE,491,1.0,19.671474358974358,horizon_12,excluding_sp,2022,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2022_log
Timer,527,1.0,21.11378205128205,horizon_12,excluding_sp,2022,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2022_log
TimesFM,478,1.0,19.150641025641026,horizon_12,excluding_sp,2022,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2022_log
Chronos,478,1.0,20.89160839160839,horizon_12,excluding_sp,2023,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2023_log
Moirai,445,1.0,19.4493006993007,horizon_12,excluding_sp,2023,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2023_log
Time-MoE,436,1.0,19.055944055944057,horizon_12,excluding_sp,2023,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2023_log
Timer,476,1.0,20.804195804195803,horizon_12,excluding_sp,2023,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2023_log
TimesFM,453,1.0,19.79895104895105,horizon_12,excluding_sp,2023,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2023_log
Chronos,460,1.0,20.104895104895103,horizon_12,excluding_sp,2024,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2024_log
Moirai,462,1.0,20.192307692307693,horizon_12,excluding_sp,2024,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2024_log
Time-MoE,467,1.0,20.41083916083916,horizon_12,excluding_sp,2024,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2024_log
Timer,451,1.0,19.71153846153846,horizon_12,excluding_sp,2024,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2024_log
