Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Time-MoE,30.8286,12.5382,33.2533,2.7872,141.7095,16.8527,30.1281,2.452545382509445e+19
Timer,11.6276,14.8893,15.519,6.63,262.382,6.8808,6.1128,4.23449415647232e+16
TimesFM,26.7695,20.4842,13.5419,2.7633,239.9275,4.7493,11.5215,2.768506068978893e+18
Morai,23.7042,20.4472,23.8828,8.9575,40.022,10.9466,18.8596,1.024394797252608e+19
Chronos,23.2547,12.2373,17.8981,2.8366,72.7528,4.3411,15.8448,3.689273828048896e+18
My-MoE,24.2061,15.4326,33.2535,3.9271,141.7104,6.0696,12.5327,2.4525065560050893e+19
