Epoch,Train Loss
1,0.22402308995907122
2,0.21655120987158555
3,0.23342646543796247
4,0.2116021617100789
5,0.21613174676895142
6,0.21612858657653516
7,0.21436722805866829
8,0.2142811532203968
9,0.217878785270911
10,0.2289306865288661
11,0.2388869936649616
12,0.22050025256780478
13,0.22087668914061326
14,0.2099794837144705
15,0.22921489064510053
16,0.20894834513847643
17,0.23097472351330978
18,0.2065672129392624
19,0.21154312216318572
20,0.2130908897289863
21,0.21986266741385826
22,0.246624876673405
23,0.23514570868932283
24,0.2213940448485888
25,0.19865820155693933
26,0.20761847839905664
27,0.21167310040730697
28,0.2074393882201268
29,0.20747604163793418
30,0.20692013433346382
31,0.2297371236177591
32,0.22034721649610078
33,0.25513039185450626
34,0.25536708304515254
35,0.24244703696324274
