Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,18.8474,10.4446,45.4865,7.4229,29.3712,8.2524,258.4195,21.2078
Time-MoE,15.6153,8.1971,50.4048,2.6085,112.7884,17.3371,251.5696,37.1705
TimesFM,15.1595,9.5415,50.0093,3.1642,12.8695,5.285,259.0199,23.0016
Timer,11.906,9.5253,56.3801,2.9517,161.6214,6.0856,252.3329,47.5631
Chronos,16.6431,7.9799,47.217,2.7488,54.6561,5.8464,259.3208,21.5606
My-MoE,37.4564,9.3651,47.8887,3.8611,429.5873,18.1933,219.0075,339.0691
Mean Foundation Models,14.6539,8.7264,49.4844,2.7635,72.7123,7.9007,256.1326,25.2303
