horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2020_log,20,0.1674198829210721
horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2021_log,20,0.2580687862176161
horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2022_log,20,0.1844913844878856
horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2023_log,20,0.1329093724489212
horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2024_log,20,0.1471374447529132
horizon_24,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2020_log,20,0.2329133244661184
horizon_24,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2021_log,20,0.1765279884521778
horizon_24,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2022_log,20,0.2635542864982898
horizon_24,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2023_log,20,0.2481426516404518
horizon_24,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2024_log,18,0.1821925468169725
horizon_3,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2020_log,20,0.0878748228916755
horizon_3,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2021_log,18,0.090219783095213
horizon_3,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2022_log,15,0.0662976130843162
horizon_3,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2023_log,20,0.075420064994922
horizon_3,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2024_log,20,0.1029640504947075
horizon_6,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2020_log,20,0.1287406321901541
horizon_6,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2021_log,20,0.1350765532025924
horizon_6,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2022_log,20,0.0892243666144517
horizon_6,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2023_log,20,0.0894541029746715
horizon_6,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2024_log,20,0.123092675438294
