Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
UniTS,100.0,4.0986,6.74347489385513e+18,4.6825,1.8587422308696064e+18,5.0342,14.2718,0.0
SimMTM,72.3273,4.0399,7.629114330159514e+18,5.8189,26424141414400.0,34.8685,15.4794,26424141414400.0
