Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
UniTS,13.716,3.1333,23.9237,9.5442,1.8184910772717486e+20,11.5386,12.5874,0.0
SimMTM,36.3486,2.3995,24.1552,3.6012,5.320384484447617e+20,7.0972,20.7392,2.605212002942976e+17
