Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
UniTS,18.0673,6.4078,218.9231,3.1248,0.0,2.6744,10.0238,1.870312228519936e+18
SimMTM,20.4207,4.7467,252.8279,3.3603,30027772723200.0,3.8179,7.0489,1.641042176638976e+17
