Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
UniTS,27.6689,4.9528,72.3656,4.1391,6277.1622,4.9166,10.9539,0.0
SimMTM,34.4997,7.3929,53.4077,3.4594,12819.3878,6.6019,32.663,1.289610101522432e+17
