horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2020_log,30,0.1603604320150155
horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2021_log,30,0.2547760170239668
horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2022_log,30,0.1743266261540926
horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2023_log,30,0.1321641585001578
horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2024_log,30,0.1414246249657411
horizon_24,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2020_log,30,0.2219140850580655
horizon_24,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2021_log,30,0.1742437378718302
horizon_24,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2022_log,30,0.2510103021676724
horizon_24,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2023_log,30,0.2465528777012458
horizon_24,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2024_log,30,0.1620181546761439
horizon_3,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2020_log,30,0.0860022375216851
horizon_3,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2021_log,30,0.08746249629901
horizon_3,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2022_log,30,0.0639114792530353
horizon_3,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2023_log,30,0.071919781084244
horizon_3,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2024_log,30,0.0940509392664982
horizon_6,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2020_log,30,0.123991276209171
horizon_6,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2021_log,30,0.129315788929279
horizon_6,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2022_log,30,0.0882307772453014
horizon_6,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2023_log,30,0.0872137047923528
horizon_6,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_30_lr_0.001_2024_log,30,0.1160586241346139
