horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2020_log,7,0.1819981818015758
horizon_12,excluding_sp,2021,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2021_log,6,0.2845071072761829
horizon_12,excluding_sp,2022,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2022_log,9,0.196708131294984
horizon_12,excluding_sp,2023,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2023_log,11,0.1543204899017627
horizon_12,excluding_sp,2024,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2024_log,6,0.1778279176125159
horizon_24,excluding_sp,2020,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2020_log,6,0.3391765562387613
horizon_24,excluding_sp,2021,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2021_log,7,0.2270116714330819
horizon_24,excluding_sp,2022,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2022_log,6,0.282263390146769
horizon_24,excluding_sp,2023,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2023_log,8,0.2988764208096724
horizon_24,excluding_sp,2024,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2024_log,12,0.2216807580911196
horizon_3,excluding_sp,2020,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2020_log,12,0.0979227114182252
horizon_3,excluding_sp,2021,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2021_log,6,0.1023975639389111
horizon_3,excluding_sp,2022,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2022_log,11,0.0725531380337018
horizon_3,excluding_sp,2023,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2023_log,9,0.0856734021351887
horizon_3,excluding_sp,2024,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2024_log,9,0.1256871269299433
horizon_6,excluding_sp,2020,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2020_log,7,0.1423755895632963
horizon_6,excluding_sp,2021,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2021_log,11,0.1420119427717649
horizon_6,excluding_sp,2022,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2022_log,6,0.1035821764514996
horizon_6,excluding_sp,2023,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2023_log,6,0.1047900112775655
horizon_6,excluding_sp,2024,model_topk_1_norm_std_noise_True_ep_50_lr_0.001_2024_log,10,0.1494397435050744
