Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,17.1761,10.1025,8.426889902502707e+18,3.959,459.177,37.7303,14.7674,1.176683600150528e+18
Time-MoE,43.7116,23.2671,7.515232413312614e+18,2.7386,992.1582,31.9958,11.6163,3.1646034148982784e+18
TimesFM,29.8797,4.0985,8.129851682298266e+18,3.4567,497.2223,31.7793,10.4577,0.0
Timer,65.1828,9.4405,6.407357195721114e+18,3.5713,1832.963,36.6862,21.1815,3.583641469635789e+18
Chronos,15.6548,7.5387,7.481319351543398e+18,3.2149,285.331,37.3739,10.0218,0.0
My-MoE,43.7116,5.7854,6.697095689509274e+18,4.336,497.2223,33.5796,10.4577,3.427661142346957e+18
Mean Foundation Models,34.2649,9.8055,7.592130366773658e+18,2.8047,809.0193,35.1131,11.3798,4.448965764317184e+17
