Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,82.3082,7.6361,9.848176399876096e+17,5.4476,4.6701091185250796e+20,6.9305,45.3093,1.0734634027450368e+18
Time-MoE,34.3169,12.2756,1.1485442629173248e+18,2.0111,4.155048943807365e+20,7.8801,36.0214,2.380648617816883e+18
TimesFM,48.4728,14.6864,9.266045122510848e+17,4.5271,4.4335285759660524e+20,3.7608,37.3426,1.833952511787008e+17
Timer,57.6577,17.7319,8.741437415882752e+17,3.2551,3.9347719596650004e+20,2.8039,41.7728,4.640557544505344e+17
Chronos,64.0641,7.2266,7.440767236702208e+17,4.9269,5.435578668422267e+20,3.6743,36.6332,7083403509760000.0
My-MoE,48.4728,14.6864,9.266045122510848e+17,4.5271,4.4335285759660524e+20,3.7608,37.3426,9.953719852466176e+17
Mean Foundation Models,55.2974,11.6953,9.356373653454848e+17,3.3278,4.5258075632283156e+20,4.0982,32.8246,7.200042909696e+17
