Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,18.4171,5.4302,16.6481,10.8207,45.256,6.1273,32.5604,63.0969
Time-MoE,11.6512,5.0462,17.6138,2.3417,56.3111,11.1829,14.582,45.0762
TimesFM,11.5384,4.3486,15.9218,3.0246,34.1558,3.5612,15.6824,40.0659
Timer,16.9252,4.3528,12.9027,2.8734,64.0199,3.621,19.8243,50.9026
Chronos,10.8719,2.9537,15.1634,3.2502,25.1772,3.8022,15.6982,38.0658
My-MoE,11.469,4.3673,15.9143,3.139,46.6354,3.5596,15.6919,54.9269
Mean Foundation Models,12.0358,4.2693,15.2331,3.7639,44.9706,2.8901,19.3149,46.1068
