Epoch,Train Loss
1,0.1524528585947477
2,0.14940657638586485
3,0.15045894453158745
4,0.14777733156314263
5,0.15303999414810768
6,0.15323977458935517
7,0.14840293045227343
8,0.14361431105778769
9,0.1606304095341609
10,0.1458872058070623
11,0.14679913623974875
12,0.14615556024588072
13,0.14120235695288733
14,0.1500443942271746
15,0.15301549778534815
16,0.14343848595252404
17,0.14354908695587745
18,0.14902393176005438
19,0.14464270094266304
20,0.14745456209549537
21,0.15800829919484946
22,0.1436370198543255
23,0.15058448165655136
