horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2020_log,44,0.157089322232283
horizon_12,excluding_sp,2021,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2021_log,50,0.2471016920529879
horizon_12,excluding_sp,2022,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2022_log,50,0.171773320207229
horizon_12,excluding_sp,2023,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2023_log,50,0.1246240975765081
horizon_12,excluding_sp,2024,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2024_log,50,0.1408732946102436
horizon_24,excluding_sp,2020,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2020_log,50,0.2152982216614943
horizon_24,excluding_sp,2021,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2021_log,50,0.1655168074827928
horizon_24,excluding_sp,2022,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2022_log,50,0.2448036670684814
horizon_24,excluding_sp,2023,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2023_log,44,0.2397495221633177
horizon_24,excluding_sp,2024,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2024_log,50,0.1528828298816314
horizon_3,excluding_sp,2020,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2020_log,50,0.0840477163975055
horizon_3,excluding_sp,2021,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2021_log,23,0.0848442015166466
horizon_3,excluding_sp,2022,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2022_log,50,0.0614267215132713
horizon_3,excluding_sp,2023,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2023_log,50,0.0691506306712444
horizon_3,excluding_sp,2024,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2024_log,29,0.0959226145194127
horizon_6,excluding_sp,2020,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2020_log,50,0.1191310928418086
horizon_6,excluding_sp,2021,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2021_log,50,0.1250911108576334
horizon_6,excluding_sp,2022,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2022_log,47,0.0834368662192271
horizon_6,excluding_sp,2023,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2023_log,45,0.0842075112920541
horizon_6,excluding_sp,2024,model_topk_2_norm_minmax_noise_False_ep_50_lr_0.001_2024_log,45,0.1150664045260502
